ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR,,,,
00:01.8,1.78,11.991716,0.958605,0.033,0.044,0.004,1.589,35.601563,0.000411831,0.004938959,11.495319,,,,
00:01.8,1.8,11.989959,1.025599,0.032,0.048,0.005,1.589,35.601563,0.000417529,0.005007275,12.29689,,,,
00:01.8,1.82,11.988982,0.964427,0.033,0.048,0.003,1.589,35.601563,0.000422887,0.005071511,11.562498,,,,
00:01.8,1.84,11.989548,0.814649,0.032,0.047,0.003,1.589,35.601563,0.000427413,0.005125774,9.7672733,,,,
00:01.9,1.86,11.989861,0.811426,0.032,0.045,0.004,1.59,35.601563,0.00043192,0.005179823,9.728885,,,,
00:01.9,1.88,11.989373,0.860334,0.033,0.048,0.003,1.589,35.601563,0.0004367,0.005237128,10.314865,,,,
00:01.9,1.9,11.988826,0.862278,0.032,0.049,0.004,1.59,35.601563,0.000441491,0.00529456,10.337701,,,,
00:01.9,1.92,11.988298,0.86886,0.034,0.051,0.003,1.588,35.601563,0.000446318,0.005352427,10.416153,,,,
00:01.9,1.94,11.988611,0.855196,0.033,0.044,0.004,1.589,35.601563,0.000451069,0.005409386,10.252612,,,,
00:02.0,1.96,11.98781,1.006491,0.03,0.044,0.004,1.59,35.601563,0.00045666,0.005476417,12.065623,,,,
00:02.0,1.98,11.98615,1.006451,0.033,0.051,0.003,1.59,35.601563,0.000462252,0.005543437,12.063473,,,,
00:02.0,2,11.985056,0.991595,0.033,0.048,0.003,1.588,35.59375,0.000467761,0.005609461,11.884322,,,,
00:02.0,2.02,11.985173,0.893743,0.033,0.047,0.002,1.588,35.59375,0.000472726,0.00566897,10.711664,,,,
00:02.0,2.04,12.055095,0.484746,0.031,0.048,0.003,1.588,35.59375,0.000475419,0.005701435,5.8436591,,,,
00:02.1,2.06,12.053162,0.477858,0.032,0.047,0.002,1.588,35.59375,0.000478074,0.005733433,5.7596999,,,,
00:02.1,2.08,12.050525,0.478031,0.033,0.047,0.003,1.588,35.59375,0.000480729,0.005765436,5.7605245,,,,
00:02.1,2.1,12.04783,0.478135,0.033,0.048,0.002,1.586,35.59375,0.000483386,0.005797439,5.7604892,,,,
00:02.1,2.12,12.045252,0.4782,0.033,0.045,0.002,1.585,35.59375,0.000486042,0.005829439,5.7600395,,,,
00:02.1,2.14,12.042849,0.47824,0.032,0.047,0.002,1.589,35.59375,0.000488699,0.005861435,5.7593721,,,,
00:02.2,2.16,11.975818,0.730948,0.033,0.051,0.004,1.589,35.59375,0.00049276,0.005910067,8.7537002,,,,
00:02.2,2.18,11.912224,1.015886,0.034,0.046,0.004,1.589,35.59375,0.000498404,0.005977297,12.101462,,,,
