ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR
0:00:02.720, 2.720,11.969158,0.817844,0.033,0.048,0.004,1.589,35.570313,0.00059391797,0.0071243344,9.7889041
0:00:02.740, 2.740,11.95697,0.845583,0.032,0.048,0.005,1.589,35.570313,0.00059861565,0.0071805044,10.110611
0:00:02.760, 2.760,11.977654,0.924786,0.032,0.047,0.003,1.589,35.570313,0.00060375335,0.007242042,11.076767
0:00:02.780, 2.780,11.97658,0.935553,0.031,0.046,0.003,1.589,35.570313,0.00060895087,0.0073042905,11.204725
0:00:02.800, 2.800,11.974431,0.860374,0.032,0.044,0.004,1.589,35.570313,0.00061373072,0.0073615265,10.302489
0:00:02.820, 2.820,12.012888,0.949447,0.045,0.069,0.005,1.59,35.570313,0.00061900543,0.007424891,11.4056
0:00:02.840, 2.840,11.984314,0.736674,0.029,0.043,0.003,1.59,35.570313,0.00062309806,0.0074739384,8.8285325
0:00:02.860, 2.860,11.984861,0.89184,0.034,0.051,0.002,1.588,35.570313,0.00062805273,0.0075333194,10.688578
0:00:02.880, 2.880,12.003611,0.6895,0.031,0.045,0.003,1.589,35.570313,0.00063188328,0.0075792999,8.2764898
0:00:02.900, 2.900,11.965838,0.965413,0.036,0.055,0.005,1.588,35.570313,0.00063724669,0.0076434775,11.551976
0:00:02.920, 2.920,12.006072,0.625696,0.04,0.048,0.003,1.588,35.570313,0.00064072278,0.0076852117,7.5121512
0:00:02.940, 2.940,11.985525,0.902108,0.037,0.052,0.003,1.588,35.570313,0.00064573449,0.0077452797,10.812238
0:00:02.960, 2.960,11.985173,0.701116,0.033,0.047,0.002,1.587,35.570313,0.00064962958,0.007791963,8.4029966
0:00:02.980, 2.980,12.004373,0.799339,0.033,0.045,0.004,1.59,35.570313,0.00065407035,0.0078452717,9.5955635
0:00:03.000, 3.000,12.009705,0.764385,0.032,0.048,0.004,1.59,35.570313,0.00065831693,0.0078962719,9.1800384
0:00:03.020, 3.020,11.971892,0.784463,0.029,0.042,0.003,1.589,35.570313,0.00066267506,0.0079484469,9.3915063
0:00:03.040, 3.040,11.99658,0.725065,0.032,0.05,0.003,1.59,35.570313,0.0006667032,0.0079967708,8.6983003
0:00:03.060, 3.060,11.997752,0.864877,0.039,0.043,0.003,1.589,35.585938,0.00067150807,0.0080544184,10.37658
0:00:03.080, 3.080,11.997361,0.823405,0.032,0.048,0.003,1.589,35.585938,0.00067608254,0.0081093,9.878687
0:00:03.100, 3.100,12.010115,0.879193,0.034,0.048,0.001,1.588,35.585938,0.00068096695,0.0081679623,10.559209
0:00:03.120, 3.120,11.996502,0.8172,0.033,0.049,0.003,1.59,35.585938,0.00068550695,0.0082224264,9.8035414
0:00:03.140, 3.140,11.988689,0.761552,0.033,0.046,0.004,1.589,35.585938,0.00068973779,0.0082731487,9.1300101
0:00:03.160, 3.160,12.008552,0.705832,0.033,0.049,0.003,1.589,35.585938,0.00069365908,0.0083202377,8.4760203
0:00:03.180, 3.180,12.020115,0.821344,0.033,0.046,0.003,1.588,35.585938,0.00069822211,0.0083750858,9.8726493
0:00:03.200, 3.200,11.987908,0.697411,0.031,0.048,0.003,1.589,35.585938,0.00070209661,0.008421533,8.3604989
0:00:03.220, 3.220,12.006638,0.813277,0.032,0.047,0.003,1.587,35.585938,0.00070661482,0.0084757814,9.7647225
0:00:03.240, 3.240,12.005505,0.802172,0.032,0.047,0.003,1.589,35.585938,0.00071107133,0.0085292841,9.63048
0:00:03.260, 3.260,12.005525,0.818037,0.036,0.051,0.003,1.589,35.585938,0.00071561598,0.008583845,9.8209637
0:00:03.280, 3.280,11.989216,0.813615,0.03,0.045,0.004,1.59,35.5625,0.00072013606,0.0086380372,9.754606
0:00:03.300, 3.300,11.998338,0.651778,0.033,0.048,0.003,1.588,35.5625,0.00072375705,0.0086814831,7.8202527
0:00:03.320, 3.320,11.966599,0.760872,0.033,0.048,0.005,1.589,35.5625,0.00072798412,0.0087320667,9.1050501
0:00:03.340, 3.340,11.996951,0.840284,0.033,0.049,0.003,1.586,35.5625,0.00073265236,0.0087880714,10.080846
0:00:03.360, 3.360,11.972302,0.796679,0.027,0.042,0.004,1.589,35.5625,0.00073707836,0.0088410607,9.5380816
0:00:03.380, 3.380,12.00156,0.78794,0.032,0.048,0.003,1.588,35.5625,0.0007414558,0.0088935969,9.4565092
0:00:03.400, 3.400,11.972908,0.796253,0.032,0.047,0.005,1.589,35.5625,0.00074587943,0.0089465606,9.5334639
0:00:03.420, 3.420,11.974431,0.972611,0.03,0.048,0.005,1.589,35.5625,0.00075128282,0.0090112631,11.646463
0:00:03.440, 3.440,12.007693,0.885704,0.035,0.05,0.003,1.588,35.5625,0.0007562034,0.0090703479,10.635262
0:00:03.460, 3.460,11.994724,0.777571,0.033,0.047,0.005,1.59,35.5625,0.00076052324,0.0091221632,9.3267495
0:00:03.480, 3.480,12.032517,0.70065,0.033,0.051,0.004,1.587,35.5625,0.00076441574,0.0091689998,8.430583
0:00:03.500, 3.500,12.010017,0.956154,0.03,0.044,0.003,1.591,35.570313,0.00076972771,0.0092327966,11.483426
0:00:03.520, 3.520,12.023689,0.916694,0.031,0.048,0.003,1.59,35.570313,0.00077482045,0.0092940302,11.022044
0:00:03.540, 3.540,11.968513,0.754036,0.032,0.044,0.003,1.588,35.570313,0.00077900954,0.0093441673,9.0246897
0:00:03.560, 3.560,11.998865,0.762454,0.032,0.049,0.003,1.589,35.570313,0.00078324539,0.0093949928,9.1485826
0:00:03.580, 3.580,12.008943,0.825336,0.021,0.037,0.004,1.591,35.570313,0.00078783059,0.0094500562,9.911413
0:00:03.600, 3.600,11.989705,0.789654,0.037,0.052,0.001,1.588,35.570313,0.00079221756,0.0095026546,9.4677185
0:00:03.620, 3.620,12.006638,0.789771,0.031,0.047,0.004,1.591,35.570313,0.00079660518,0.0095553351,9.4824945
0:00:03.640, 3.640,11.983904,0.90031,0.044,0.058,0.002,1.589,35.570313,0.0008016069,0.0096152753,10.789229
0:00:03.660, 3.660,12.018181,0.766948,0.031,0.045,0.003,1.589,35.570313,0.00080586772,0.0096664826,9.2173199
0:00:03.680, 3.680,11.986795,0.803165,0.036,0.049,0.003,1.589,35.570313,0.00081032975,0.009719968,9.6273742
0:00:03.700, 3.700,11.987752,0.793561,0.032,0.048,0.003,1.588,35.554688,0.00081473842,0.0097728181,9.5130125
0:00:03.720, 3.720,11.989177,0.834003,0.034,0.046,0.003,1.588,35.554688,0.00081937177,0.0098283681,9.9990096
0:00:03.740, 3.740,11.989451,0.777695,0.033,0.05,0.003,1.588,35.554688,0.0008236923,0.0098801689,9.3241361
0:00:03.760, 3.760,12.010486,0.724808,0.033,0.047,0.003,1.589,35.554688,0.00082771901,0.0099285316,8.7052963
0:00:03.780, 3.780,12.004197,0.891099,0.031,0.049,0.002,1.588,35.554688,0.00083266956,0.009987959,10.696928
0:00:03.800, 3.800,11.993494,0.824749,0.03,0.04,0.004,1.59,35.554688,0.0008372515,0.010042912,9.8916222
0:00:03.820, 3.820,12.009822,0.808847,0.034,0.048,0.002,1.588,35.554688,0.00084174509,0.01009688,9.7141085
0:00:03.840, 3.840,11.968591,0.787771,0.034,0.049,0.002,1.587,35.554688,0.0008461216,0.01014926,9.4285089
0:00:03.860, 3.860,11.994548,0.812098,0.033,0.049,0.005,1.591,35.554688,0.00085063326,0.010203376,9.7407484
0:00:03.880, 3.880,11.985545,0.82907,0.044,0.057,0.004,1.588,35.554688,0.0008552392,0.01025858,9.9368558
0:00:03.900, 3.900,11.984607,0.75439,0.03,0.043,0.003,1.589,35.554688,0.00085943026,0.010308809,9.0410677
0:00:03.920, 3.920,11.992302,0.736412,0.034,0.051,0.003,1.588,35.5625,0.00086352143,0.010357871,8.8312751
0:00:03.940, 3.940,12.005603,0.767278,0.033,0.045,0.003,1.589,35.5625,0.00086778409,0.010409047,9.2116351
0:00:03.960, 3.960,11.990974,0.912091,0.037,0.051,0.003,1.588,35.5625,0.00087285126,0.010469807,10.936859
0:00:03.980, 3.980,11.964724,0.79546,0.034,0.048,0.003,1.588,35.5625,0.00087727048,0.010522682,9.5174594
0:00:04.000, 4.000,12.017752,0.786435,0.033,0.049,0.003,1.589,35.5625,0.00088163957,0.010575189,9.4511808
